feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1.8965970543354054,1.9897455662327523,2.518275464657341,-8.932785903574695,-0.2823418478158577,0.02121954405151183,-1.5560368062857581,0.8795690738561035,-3.6095473232796564,4.27684361277176,-1.423672091692055,6.8523149897047215,1.325107441695256,-7.467518629722742,-0.1258379108647989,-0.8346190483671962,-7.648484948543321,-0.3838412405190703,3.0255062962970922,4.539106226039241,9
-3.1289084933093836,0.04654059417547729,1.95522346579525,-6.125915711869551,1.467525051312474,-1.893424786409469,-1.494872163118996,-3.156087483305102,-0.10488921424076358,1.9804139085588393,2.7222268939775405,2.2552963170284688,0.4299210395652553,-2.5288826444140815,3.1815676686927663,-3.1384086621825706,-5.811120264752326,1.2005890446282694,-4.048257839834246,-0.8130544403489115,9
0.6604687084145064,0.5923089064040736,-2.8272783160734525,6.721069186435931,-2.708299068161866,-1.0984615572664422,1.5461216352273535,0.25728936131828184,-2.8476851397641356,-2.2612054644031003,-6.785185666002661,-7.081363401012607,-0.22340741773306572,1.243128248081058,-4.883434173052972,3.8400956449195656,3.164599195746452,-1.0916017036459311,2.0156461873493714,0.9212608637581932,2
-1.9978557283207872,-2.784086167745063,0.9243558156029517,6.885040503263893,-0.4781008695792015,-0.6007921917543624,-4.154233428691802,-4.911798059592057,-2.1254706552004166,1.525039572017978,-0.16859357753513715,1.0181888843621127,2.346887569604461,2.899274182008094,1.1319000399252943,1.627093824587181,-1.3034622149178106,0.7696352052386677,-0.4601558399780274,0.48591118291050917,1
1.178809982612743,2.679455509329266,1.8371324399228497,-4.936791188585893,-2.5183269664210943,2.1241422180566514,-0.21378997588569593,-1.4277418844807719,1.9773672158035152,0.18336405998363425,-3.8812848413098338,3.8038560722998014,1.8147888618049088,-1.4229251588065503,2.5539844187680094,2.3975268568236174,-4.852221537862157,-2.1934402706837677,5.338131763830989,3.1339789887041434,6
-0.610582696800703,1.2851608188425194,0.12901764102114677,-3.1970317127930374,-1.5964781576746292,-1.645904306488866,1.7453643526804372,-1.35188585932428,-3.1298667174974937,-2.1890247698809953,-0.851861283714307,-5.17268865255929,-0.05920711284741387,-2.229225096273382,-1.5315796632968288,-3.028493736025143,4.990401167515527,2.037242552546965,-1.389025382849613,-0.6914701207187975,2
-3.170295555529545,-0.6384481089009999,1.92779389518511,-0.21867480059035932,0.3564554936489801,-0.6560879324458295,0.9194133004961347,-0.6325304210220293,1.1938586906105746,1.1739202146304906,-0.9586496003666845,-1.505529770108518,-4.398680274445104,0.22432170079849212,0.27704622226776676,2.132571580623849,-6.993485529405106,0.6837603794643313,-11.089549524131447,-3.0117911583461168,0
2.6441395597782535,-1.2319997610297435,-0.34328454963519794,-7.121205878426333,-2.309990522552556,-2.0743827125099084,2.663274365011327,-3.7505391614751997,0.027936520725092562,0.597265405972586,0.5071952866088792,2.3833291239227474,0.7351691671962828,-3.0883399525536896,5.243501823595965,4.315543345120507,-1.22292080734329,-0.1311680135265404,-8.696857260593573,-2.779104148602501,7
-1.785456109942544,1.5342633406159072,-1.3713283082748156,-0.3714446694137171,1.000733774953585,1.4412636504379899,0.780611752794288,0.30000266328140257,-0.26525448257773776,-1.6366894008066537,5.826207156066192,-6.636032003040111,2.2916232193598596,-2.706668596471632,3.7757487580206472,-2.4562501206969696,4.61070910856301,2.443728933090077,-0.5608657313145559,-4.217923505378867,2
-2.4740823003304246,-3.4322452347328896,-1.4959763838405866,2.9915297638612914,5.162746057111784,5.9651870938312115,2.740029566109551,0.2618621988276797,1.1304495648598034,-0.29628880438514027,4.9967992150705935,-4.8746701603826335,-1.641132724607,-0.9302787091024576,-1.6394994222503954,-0.2759809800294195,6.088494355076755,-1.285633236591635,3.0344358592293874,-0.9423506774482668,0
-1.1564933136350535,1.398929577705016,0.9918910506116201,1.9979096300015036,1.910677125025651,2.7339524569802287,1.8000663094940155,-1.0119099540672545,0.5592628807499933,-3.1732448802112545,-3.7344350266712136,-5.74084777670335,-3.752591967632433,-0.27013985502841553,-3.376290899154015,0.555347498614253,2.958840082039039,-0.8792378749029771,0.0019403572870119088,0.08233036870982291,2
-0.9187657817132328,-2.124200915020497,-4.585396957876238,7.124211542648151,-1.6627293860988184,5.431422793303071,2.7172334098836357,1.030316783041365,1.9177210613698974,-1.5852435454797735,-2.086820929727128,-8.100046899391629,1.114494864282448,2.0340702984036088,-3.5171919131223404,-0.5487383183390377,8.61394701882312,-2.4102477315808972,9.57131811495462,-2.955578555423852,2
-1.4681414381455227,-3.368387476452834,0.14009228856260192,-1.8269244641933353,-1.4109974647266743,-2.388048795750657,2.2225005085124407,-5.767071643021397,0.5865747590939647,-0.6480910545413904,-4.553159652268393,0.9257806001605116,0.7885832683004749,-0.07256565634460099,-4.43837551596393,0.5796404409776204,0.4556462555798785,2.097363375696049,-2.3711864812422854,1.1612776394304103,9
3.5568244510411335,0.45796648120021755,1.4127101501619743,3.8182154260388055,1.0810980480788246,-0.6678621655148318,-1.0898580766141548,1.477796868787265,0.35113407294690857,1.8264486625625267,3.7913388408347077,3.07079392483644,3.6307306175294696,1.808608294414626,-2.354792262265391,-0.644042754720652,3.091664412304441,3.0965773238522676,-2.3861976459517216,-0.6530691733067144,0
-0.7796096132609349,-1.588826093125003,-0.6896515939030836,6.806728600794297,0.6012787066380438,2.40589051294266,-2.4619768196747427,2.6544285672481216,-0.30875044839158683,-2.957936608147006,0.3091487514031563,-2.4963148496251124,1.4637083834765514,1.523323582720812,-2.3972624356507435,-3.5186374641052436,7.127500947258947,2.5876724762155403,8.697617536545398,0.002262852356103684,3
-2.505081636044534,4.585647744211425,-3.1439338510256754,14.269838116445783,-0.5458151720635966,1.751341315947354,1.8032327559266113,1.594456094743132,-4.130413033493644,-1.2978657193564893,1.6456991234949476,-15.765031043987383,1.7715642887579222,4.818400666340916,-4.243347893619104,2.705067166669025,7.305788571719215,-1.1048938106600847,2.692205123368371,0.6835353356015763,2
-0.5729329732843714,2.230478028089628,0.44215899276448756,-1.6041299755463774,-1.421438549953895,0.22611431434914975,3.833635732613933,-1.3418753190291044,2.409604344739377,-5.698714156400131,2.582301848951493,-4.912032963082646,-1.7448297794993026,0.5607816958003216,1.6788048459104385,-1.2316345683740308,8.631599811349952,4.989414931606177,-6.640590513114249,-3.2926790168720195,2
-1.0542449370577942,1.7224887469047636,2.4276551795964756,2.684395948163168,0.08676149559545254,2.7783709512424286,0.2421904624078801,-0.015526816857960757,-0.7921419396249366,-1.1595421902905414,1.099543054706431,-8.261856376196313,3.887046425156815,1.632218158965649,-0.17368861036393335,0.028660493137124154,3.519492002520008,-0.5857908397986937,3.0468583363177486,-0.9641280857105574,9
4.508291786783719,-0.8604019124079559,-1.6523561644959912,0.850725601230732,1.972709096511455,0.20843628950748916,-2.935281126568218,-0.5360576164244387,-1.1559216959814242,-4.025732346255647,-5.663801033236579,-1.6196710265020593,-3.0540839648810896,-0.502019601355023,1.3391162205714806,-2.5395450803006083,6.9450495567486366,-5.1394592944800035,5.4964121153651595,-3.503503807742527,9
-0.770047162314506,1.8390465504236653,2.8395578021721644,1.4955826303058943,-0.2925276946979998,0.11342565398579807,3.618945537544057,-0.9028018949788659,-0.16672369077315252,0.16843291273513183,3.0322203940254258,-7.1974163108745035,-0.3626975395727823,3.3797524758977495,-1.2460960861693533,1.8132075359624737,2.618153221527083,0.70251088597145,-10.272116844324776,-2.608074316934138,3
-2.7339986041441318,-3.408323114271628,0.8972285470931447,-6.305616804870031,1.029056683745615,4.251336512132951,3.1358092331320435,-2.941115748572017,0.30777131347387277,-3.2594286508666643,0.9214270818646277,-4.2147474275783,-2.849324291172043,-2.117385150852928,2.9704380128208046,-0.887545882457945,5.395895412822834,-2.077118601153428,2.1519810511485673,-0.7707436254744613,1
-3.9483430242209856,-2.8642755216339424,-0.19497966575763126,5.80646066922288,4.538878401226208,1.944363494319592,-2.8078665485548866,-2.4901800739855418,-2.586538445626771,1.3627348227129665,0.8089937719544128,-6.829999334286531,-2.9110895439447697,-1.3665180710114018,0.5398169812666214,-1.339576837842129,-0.9297390833650259,-1.8191926602416904,-3.7937485075067916,-5.3705466027564075,1
2.075097530987432,-0.8913781314875366,1.74365614636924,-1.1194586888361011,1.9277772661244073,-0.170103720894895,-2.322402240340763,1.94179147519664,-0.2214409583493233,-0.411297700244329,-9.043876516253109,-3.0027025168249204,2.084371445942063,-4.01930951724502,-1.9431881251260958,2.474342126433667,-6.879315995177905,-3.42478559451397,3.497176504256938,-2.3658122271204416,6
-3.593853146954563,-3.2011583851772922,6.830299826855128,-15.383855380601428,4.528004472803035,-3.210999194357047,1.8169497095889233,0.6597904247698294,5.543628409838024,2.7894526752041156,-3.332229581617606,1.5549149021771191,-1.9289808594668458,-1.2502973981754417,1.5956842178883908,1.2036761910346994,-19.08099567259738,-5.040792719696284,-10.025219114997178,-2.860605458943173,1
-1.9873620480662466,-1.5089444609377547,2.4188249096003513,-3.428544504975399,-0.01936814957261901,0.005758326918611001,-0.30286988975102247,5.1791868207403144,0.2887398885157939,1.3010055251324113,8.301164048639988,3.2051039872561824,2.4285195410992677,0.6960870814702509,3.035099528868925,-1.6113747127367042,-2.065692785129597,3.7184678266039692,-0.1927866377517006,1.635355142100761,7
-2.2846480607907877,-8.203301752637842,-0.6661374802425124,15.709783786094144,-0.47824977458710505,3.8709437066532013,1.1819047785948946,2.691568016974883,-7.126637931298228,7.029333948721017,21.61649525313211,-3.10600558797827,-2.1562553212610673,7.296521277364419,2.6779964692124825,2.0629821371970287,12.80030123396952,5.744369913070755,-17.31400754244046,-5.204565189232489,8
3.941740787796566,-2.0837333860689826,2.9331273158064137,-1.3548131321619319,-0.9400718670011524,4.001891780894017,0.572238929839693,-0.10007930030097512,3.308179393486559,2.3300985189594483,3.4913115353320463,5.50265366606342,2.3714842732895525,2.01507286920483,2.821632585068923,2.006325487370728,2.0584571793573994,-0.7191464935112484,-1.4918111931881153,-2.027632351723505,5
1.9707781254830121,1.9455624221154206,2.523048532867784,4.572952080581596,-3.8341323225338138,6.333736801392588,-2.5946508562574353,0.5126786937283663,-0.6814295267963361,0.13320556236287406,-5.873731458559086,-1.3258087350697891,0.8264299389321228,2.3833801922554594,-0.43139432960402535,0.8579184288202121,1.8064930203293423,-4.120016876275614,10.35951148411072,1.3492084463181304,9
1.9848004325639756,0.6748957055589919,-3.398352243395932,8.672426209868044,-1.9795187440845403,2.709667296767635,0.4282120584772089,-0.16013961483594852,0.022114574549978894,3.5260449628659347,6.488081402337803,4.1439123906676,1.5447618261456846,2.920402315060138,-0.7875544068904823,1.1067662515752346,6.068622512597608,2.339759333054939,0.41427538814854914,1.129437756256682,5
-0.2409008620472166,0.7601674586578822,-1.0508321210713945,6.789751667007093,-0.9636100079142093,1.3526021062031863,-2.0867101437012714,-0.2983572141727596,-1.3296790633985163,-0.624543127763697,-0.9481857033032838,-3.5345932895656524,0.7776826021989489,2.1133478875910177,1.5949729247476347,2.110418573252234,1.237066311176133,-1.4401693462766105,2.679849744626967,-0.6053696918464233,7
-0.32811479055096227,-3.1596109943442445,1.2795029758329992,-0.7562674051190148,-1.2579909526484117,0.9575480955064761,-3.081215332187392,-0.6555336728166681,-6.472904720323238,0.46909048767056516,-0.9559245306807721,1.1599705859865765,0.6177834614934808,-3.045770597782406,-0.05764501801965771,-1.9159742898194159,2.540874825402322,0.5326114029240849,6.121803047472623,3.0816753419940732,6
-1.3109634859947796,0.08460523443454804,0.7556258944542495,-2.973647473955725,4.593297731849551,-2.448278998086185,-2.1891657506983204,-2.3614706670157686,-0.5461688517405208,1.4975961056433031,0.7176505378002334,-1.5352096279651761,-0.29487172967431474,-1.0898703295862127,0.707366033255777,-4.285979050252127,-3.244778287874584,-2.7483123348750036,-2.159482835835929,-2.7961597332663493,9
2.6488677110534025,-0.6490860182983664,-0.4927182470661783,-3.247835931445198,4.3313095567156585,-1.9642595863293817,1.6881956844065442,-1.4489899864103837,-2.3142329489737374,3.115418574670335,12.898508991246791,4.529419961696115,-2.875304080529715,1.1399857047045956,2.9510449119226303,-3.2417437488859706,7.422608677485809,-0.03201149277346005,-10.212223124562275,-0.7917414328165477,5
1.06949893283864,2.115807621024963,-1.4566452444913816,-9.91465127070796,2.2020969461444704,-2.6572937473225693,5.916833782924923,-3.916135370766011,2.6375917574667036,4.59702959397594,11.33510527528035,5.3744533775113,1.3436672352524874,-1.964991847009422,3.1812516955190886,-0.26271135916351196,-0.43845452426811266,1.104284320208889,-11.570383243511,-0.2543962684977019,7
-2.7424649563946986,0.6837081404086813,-1.6046057506101337,-0.8460317281518845,2.146629720374368,-2.2419310310515046,0.21497943676078912,-5.186107635743053,0.5540843581136783,1.4502860154721957,2.8121213791679898,-2.106509147176046,-0.8382127225510221,-0.15125486181265313,3.083274842937964,-0.725899079222944,-2.6111273475104864,-1.1212241296380538,-7.012102857403578,-3.2253120519640146,9
-1.7983261582429915,-0.9093633129947338,3.7987577329988493,-9.858199239725534,2.186949383714915,-0.7706391730637583,1.2395403130560734,0.6969127075190491,3.3990038966431393,1.9424222425032516,2.39997821866093,2.576999163860698,0.3055635855897998,0.4395098562612616,2.3257297244196398,-1.5369394550056135,-7.4529197241459535,-2.4749238089003196,-2.5365883592566254,-0.1090333452115364,1
-0.5277839141205067,-5.823505072099708,-1.1716221521711017,1.0861697979652956,-2.3028091073409334,3.2699185866768707,6.743690359466141,-1.6687253269226674,-1.050412729970871,2.492511269678616,4.353664990394498,-10.175252981849237,3.497535989883627,3.0599107267302927,-1.9351242532141915,1.9129096741918052,9.21273064755971,-2.8738680230457634,-3.1420584082694485,-5.285906622484739,5
-2.2623301739845,1.5184822784634782,4.390300716074289,-1.632680808574084,3.8644805569181226,1.048903886365198,1.807980143789126,0.6976403919844776,-2.030240528853586,-1.8100884946552598,6.378417598370459,-6.842551217687479,0.29545962883834564,3.568595018099,3.309290856261213,3.3748298290633767,1.1210400018763202,-3.1572142891568853,-1.558999283959092,4.042869054020963,4
-1.3426355953907412,0.22960041362648298,-0.8968194968045577,7.194425878811361,0.41631753682221384,6.987210243535602,0.10543202087757941,2.936633209246695,4.681187387448312,-0.9999394382235596,0.08000466645236873,-2.9861297402124944,-0.7915436642398874,3.2400389864071513,-0.8406807102392337,-0.08781877938647975,2.777128640947314,-1.5439047872744078,7.382353520890944,-1.6323615563263294,2
-1.7584735580362119,1.9626844469039746,-1.7489966530537635,8.677188473635567,2.7899819101561776,-1.2114876781910628,-0.8274409683857529,-0.6991285310102221,0.025431276035106976,2.2127553650609126,0.5972066924365639,-3.2043258637712806,-0.8593323267229025,2.138437809732511,-2.7940533647963086,2.108550882313738,-3.654124916676939,-0.27893774780797154,-5.035658500195672,-0.9494719053596777,3
-4.200645050334466,-2.697934586561598,2.7070587263061903,2.448761410137721,2.1865841735783373,0.8695767498637628,-1.013927790278295,2.390980873346946,-1.4913716197605633,1.6484027992610235,-1.9100577873846327,-5.022709846855237,-3.4303482764320266,-1.8371514596565899,-0.415310916410909,3.584934614215007,-9.427889140649029,-0.16978088586291884,-7.867836162806998,-3.1052356347664896,0
-2.159365247452194,-1.1357689612395883,3.209394037793403,-5.463581082787524,2.215135019401944,-1.3466425990138668,2.022793023030018,-0.6727975372109642,2.5112553242504942,1.5417232592039087,-1.7591970655385853,-1.4706824419977387,4.356074994202341,-1.937901677876468,-3.0399830854448,1.6845225401047632,-8.129734918963228,0.4333156460967045,-1.890538217461612,0.49302750661636374,1
0.6829870254983796,-1.5085854255498619,-1.3452970969341882,-0.9586708952243916,-0.27175815553444915,-0.17297585792448766,3.4257484169920733,-4.602656477444244,2.3142821753222216,1.9556314650271762,2.5677183973594278,0.4085699705163979,0.23571508563193244,3.2426924244900612,-1.0703788144305078,-1.0711763225849782,4.592087352390082,-1.7593236922023836,-4.1165041938061115,-2.2535286982516007,7
-0.7280065486877737,1.0863196093000624,2.210529177737963,-1.2606409991551495,0.7325916982931264,-0.6847907682999228,0.9006398921904986,-0.7001892805168044,1.0334090316841937,1.3618094979253534,0.5096733371754678,-0.3736464655824334,-1.064962618306582,2.6834279204618565,-2.98704486469589,-3.0591588333166446,-0.2509190083594334,-0.5489587282367872,-3.093532724335793,-0.2810570760942357,3
3.3103777931726612,2.9264316854244505,0.501217947170328,1.5726155843834175,-4.113604472978355,0.2174941241285071,-4.5853084954817565,1.7525263043927757,2.702802782329245,-2.4603012998319675,-8.8276840318086,5.82683540961825,-1.0923384476692117,0.9263713799669017,3.341932043068538,2.1473506891997225,-5.24044668510349,-1.3041894796774893,5.270663134326845,0.19930296613188792,6
-2.4302506603230034,-0.8377448228434279,-1.557523599116121,-2.4417296563413995,-3.8259449654348887,-3.4066810166527612,1.555008242818149,-5.501162215015321,0.6288177559318693,0.4719173735719625,-2.1057089503824447,-4.240957730016163,2.206781656093881,1.8252299673585721,1.0997623890387758,-1.7906619124542487,-0.36744359128108456,-0.7677595077498391,-3.826545467646362,-4.35790925502841,7
-2.4612884601579053,-3.5000238559898285,-1.108150344484812,-1.0553613814774052,1.7658127805704806,-2.9723825190290167,-1.191370736940622,0.5666643665079385,-0.4142228312355969,-2.221431759033143,-4.448095183306239,-1.3740051136177784,-1.9410067259715915,-0.7219445529151602,-0.5649687958243466,0.016492686499354647,-3.883315789284941,-1.3517958956341949,1.5987683441059821,0.05056735186418915,9
0.7768863134365891,-0.510448157085694,-1.2226544965905934,6.958811330361326,2.894708710229385,-0.13888879780237073,1.739807977450583,-2.895656087661931,-0.7978394214265199,1.018335665235662,7.915595732006431,-1.0524022824593662,-0.8175981133232093,3.4556779993802333,-1.7307251282226508,0.17185753148181315,8.76723181720665,2.5009831910538587,-8.245715998081366,-1.183580363333082,0
1.8086092558889422,-2.455301892798781,-0.8182327507851543,-5.285050639373821,3.231417683846762,0.24536855555836135,-0.4264312300981179,1.362245317054633,-0.4490879793732365,-2.149405279114407,-1.6094787879673838,1.1837852992178184,-1.2798958499723763,-4.181596125272058,0.36289190517788317,-2.348386481120997,2.283229944860924,-2.02892219591845,5.314844530299002,-0.20813516032652657,9
-2.831396275246541,2.732529200761078,1.4397086422128438,-9.718914687878891,-1.1546626811624767,0.5038649467051399,4.033711803727232,-0.16931937654381723,1.1925782206762465,1.2254688017471955,5.903792715610269,-2.5302056222037232,2.944441044066415,-0.15719342433351646,3.983008074605357,-1.057711288846345,-2.2398671413741287,-1.5294487227201305,0.5675931361987827,1.8541569513840925,8
4.434045474076719,0.3186294734419739,0.48125948953074604,0.6041200584237523,4.360406535135805,0.06286783493502324,-0.04730192276791756,-1.6425967130651076,-5.318188454973171,0.36665427288012675,11.631549901775715,0.3098572951990242,2.6355236886283904,0.6301567961452847,0.9629351556380986,-3.6693739619452637,14.908161617092023,0.8301843598558338,-0.04611347614216309,1.8977957656400168,6
-2.1536445106461253,1.8418826936410317,6.050850871331082,-7.984176550511649,1.786992172510664,5.7372371781312435,6.911726360909163,1.2885149182481892,-1.997916798459571,0.622416625099711,15.284319161479601,-12.663676089642408,1.1899466222980988,2.1351015723397064,6.588083094159543,-0.2203580362845068,8.435977854932625,-2.738577434129705,-7.839498998752828,-2.677175403511523,2
3.011659348814102,3.0030584810251164,3.2610106476611085,-10.857456028840254,-1.8551192764290856,3.1735008327034415,7.477118308600861,-1.119436303633808,-2.3376449321191677,-0.9135347340835777,12.70171578170558,-6.23133303246752,-0.007809093551561119,0.1995693075342584,6.25197514641263,-2.4877670007610586,15.047596764479987,-0.36609690507409987,-8.600627815705934,-2.9868693623950406,2
2.1190966145032615,3.04078317832262,-3.2139966530166673,-3.9090099628907233,-2.158140298668572,-2.5134442018170033,0.13615778549640378,-0.7017662893916841,3.037042615592985,-2.016777250365264,-7.170503074261202,3.7363296720357115,-4.692780203766288,-1.0877628215339952,1.993514825443545,0.1318786796985264,-3.864152653622188,-2.958582291237987,-0.3158574208334522,-1.1982313141484748,5
0.40169645971420087,1.0771805324432475,2.900082094589833,-4.811132685617807,2.424201156690986,1.208796269475629,-0.0614464863120483,-1.505558808576797,2.020654465908203,3.247032434658294,0.2088640670292724,1.882987021671007,2.6337859535168193,-2.787052132742282,0.16067115912135366,0.18441637152515922,-6.324339610535428,-1.3600170723878582,-1.3255539066591295,-0.7476208848385413,1
